2019-05-19 18:19:15
sign_sgd_majority_two-point_log-reg_var-step_20_2,0_1
it: 170, loss: 6352.444149860778, stepsize: 0.15339299776947407
it: 171, loss: 6304.998015602951, stepsize: 0.1529438225803745
it: 172, loss: 6257.8894625098865, stepsize: 0.15249857033260467
it: 173, loss: 6211.135478885728, stepsize: 0.1520571842539411
it: 174, loss: 6164.713567270973, stepsize: 0.15161960871578067
it: 175, loss: 6118.640271612005, stepsize: 0.15118578920369088
it: 176, loss: 6072.938723520648, stepsize: 0.15075567228888181
it: 177, loss: 6027.443287527566, stepsize: 0.15032920560056579
it: 178, loss: 5982.405381970906, stepsize: 0.14990633779917228
it: 179, loss: 5937.717252344308, stepsize: 0.14948701855038718
it: 180, loss: 5893.387185721668, stepsize: 0.14907119849998599
it: 181, loss: 5849.197929893184, stepsize: 0.14865882924943327
it: 182, loss: 5805.339221445956, stepsize: 0.14824986333222023
it: 183, loss: 5761.876599301024, stepsize: 0.14784425419091457
it: 184, loss: 5718.764203833736, stepsize: 0.14744195615489714
it: 185, loss: 5675.836290449219, stepsize: 0.14704292441876154
it: 186, loss: 5633.343595987645, stepsize: 0.1466471150213533
it: 187, loss: 5591.122882121958, stepsize: 0.14625448482542613
it: 188, loss: 5549.242233859108, stepsize: 0.14586499149789456
it: 189, loss: 5507.58172443746, stepsize: 0.14547859349066158
it: 190, loss: 5466.302373413598, stepsize: 0.14509525002200233
it: 191, loss: 5425.393801870382, stepsize: 0.14471492105848432
it: 192, loss: 5384.550652142453, stepsize: 0.14433756729740646
it: 193, loss: 5344.0300637812925, stepsize: 0.1439631501497389
it: 194, loss: 5303.923480660623, stepsize: 0.14359163172354764
it: 195, loss: 5264.026879383569, stepsize: 0.1432229748078866
it: 196, loss: 5224.537086569485, stepsize: 0.14285714285714285
it: 197, loss: 5185.16695081301, stepsize: 0.1424940999758193
it: 198, loss: 5146.19927974664, stepsize: 0.1421338109037403
it: 199, loss: 5107.47580995635, stepsize: 0.14177624100166716
it: 200, loss: 5069.020758342353, stepsize: 0.1414213562373095
it: 201, loss: 5030.850357340317, stepsize: 0.14106912317171966
it: 202, loss: 4992.944365722493, stepsize: 0.14071950894605836
it: 203, loss: 4955.274682293252, stepsize: 0.1403724812687193
it: 204, loss: 4917.947805422631, stepsize: 0.14002800840280097
it: 205, loss: 4880.8182920510935, stepsize: 0.13968605915391563
it: 206, loss: 4844.026457668261, stepsize: 0.13934660285832354
it: 207, loss: 4807.529825167278, stepsize: 0.13900960937138318
it: 208, loss: 4771.2005768115, stepsize: 0.1386750490563073
it: 209, loss: 4735.114144644067, stepsize: 0.13834289277321493
it: 210, loss: 4699.322748839528, stepsize: 0.13801311186847084
it: 211, loss: 4663.794282316876, stepsize: 0.13768567816430285
it: 212, loss: 4628.5627903876075, stepsize: 0.13736056394868904
it: 213, loss: 4593.449428650264, stepsize: 0.13703774196550633
it: 214, loss: 4558.752531340659, stepsize: 0.13671718540493266
it: 215, loss: 4524.229754622962, stepsize: 0.1363988678940947
it: 216, loss: 4489.949398648293, stepsize: 0.13608276348795434
it: 217, loss: 4456.020780661507, stepsize: 0.13576884666042613
it: 218, loss: 4422.345478916861, stepsize: 0.13545709229571928
it: 219, loss: 4388.967056913244, stepsize: 0.13514747567989718
it: 220, loss: 4355.48817010533, stepsize: 0.13483997249264842
it: 221, loss: 4322.303046007926, stepsize: 0.1345345587992625
it: 222, loss: 4289.584789909966, stepsize: 0.13423121104280486
it: 223, loss: 4257.1562273137015, stepsize: 0.13392990603648502
it: 224, loss: 4224.623765366684, stepsize: 0.1336306209562122
it: 225, loss: 4192.630423130373, stepsize: 0.13333333333333333
it: 226, loss: 4160.591084382171, stepsize: 0.13303802104754786
it: 227, loss: 4129.057493341266, stepsize: 0.1327446623199944
it: 228, loss: 4097.472356036601, stepsize: 0.13245323570650439
it: 229, loss: 4066.104588054052, stepsize: 0.13216372009101796
it: 230, loss: 4035.0440490130572, stepsize: 0.1318760946791574
it: 231, loss: 4004.22932083846, stepsize: 0.1315903389919538
it: 232, loss: 3973.7247976108115, stepsize: 0.13130643285972254
it: 233, loss: 3943.3525627753666, stepsize: 0.13102435641608368
it: 234, loss: 3913.2389537055587, stepsize: 0.13074409009212268
it: 235, loss: 3883.351412578852, stepsize: 0.13046561461068845
it: 236, loss: 3853.719483995334, stepsize: 0.13018891098082389
it: 237, loss: 3824.214932594838, stepsize: 0.12991396049232617
it: 238, loss: 3794.9627879524232, stepsize: 0.12964074471043288
it: 239, loss: 3765.9320145390457, stepsize: 0.12936924547063017
it: 240, loss: 3737.10284541535, stepsize: 0.12909944487358055
it: 241, loss: 3708.469606479338, stepsize: 0.12883132528016616
it: 242, loss: 3680.0248368998004, stepsize: 0.128564869306645
it: 243, loss: 3651.736343655415, stepsize: 0.12830005981991682
it: 244, loss: 3623.708160200581, stepsize: 0.12803687993289598
it: 245, loss: 3595.834505354545, stepsize: 0.12777531299998798
it: 246, loss: 3568.1442250704167, stepsize: 0.12751534261266764
it: 247, loss: 3540.643303082838, stepsize: 0.12725695259515554
it: 248, loss: 3513.3236297653357, stepsize: 0.1270001270001905
it: 249, loss: 3486.1908310954273, stepsize: 0.12674485010489558
it: 250, loss: 3459.237025029226, stepsize: 0.12649110640673517
it: 251, loss: 3432.468226130048, stepsize: 0.12623888061956062
it: 252, loss: 3405.8761668886787, stepsize: 0.1259881576697424
it: 253, loss: 3379.430177323101, stepsize: 0.1257389226923863
it: 254, loss: 3353.232047783711, stepsize: 0.12549116102763172
it: 255, loss: 3327.2521700430334, stepsize: 0.1252448582170299
it: 256, loss: 3301.2916256544327, stepsize: 0.125
it: 257, loss: 3275.55718831733, stepsize: 0.12475657231036107
it: 258, loss: 3250.0610444509693, stepsize: 0.12451456127293807
it: 259, loss: 3224.690351526279, stepsize: 0.12427395320024001
it: 260, loss: 3199.5176518849357, stepsize: 0.12403473458920847
it: 261, loss: 3174.4688515413013, stepsize: 0.12379689211803459
it: 262, loss: 3149.658490388485, stepsize: 0.12356041264304309
it: 263, loss: 3124.9843728781607, stepsize: 0.12332528319564147
it: 264, loss: 3100.475673981365, stepsize: 0.12309149097933272
it: 265, loss: 3076.1369211685815, stepsize: 0.12285902336679023
it: 266, loss: 3051.961661614631, stepsize: 0.12262786789699316
it: 267, loss: 3027.9402648615196, stepsize: 0.12239801227242092
it: 268, loss: 3004.1086701588843, stepsize: 0.12216944435630522
it: 269, loss: 2980.4499893384627, stepsize: 0.12194215216993846
it: 270, loss: 2956.900722928512, stepsize: 0.12171612389003691
it: 271, loss: 2933.5579208160625, stepsize: 0.1214913478461574
it: 272, loss: 2910.376064525939, stepsize: 0.12126781251816648
it: 273, loss: 2887.309559391047, stepsize: 0.12104550653376049
it: 274, loss: 2864.2924121844417, stepsize: 0.1208244186660354
it: 275, loss: 2841.457774272134, stepsize: 0.12060453783110543
it: 276, loss: 2818.777898671, stepsize: 0.1203858530857692
it: 277, loss: 2796.3607496652726, stepsize: 0.12016835362522194
it: 278, loss: 2773.882833310267, stepsize: 0.11995202878081344
it: 279, loss: 2751.7476431089467, stepsize: 0.11973686801784993
it: 280, loss: 2729.550081620843, stepsize: 0.11952286093343936
it: 281, loss: 2707.633668750116, stepsize: 0.11930999725437871
it: 282, loss: 2685.82408330117, stepsize: 0.11909826683508273
it: 283, loss: 2664.1336815321874, stepsize: 0.1188876596555528
it: 284, loss: 2642.5484263842945, stepsize: 0.11867816581938533
it: 285, loss: 2621.1596252915115, stepsize: 0.11846977555181847
it: 286, loss: 2599.8676752605534, stepsize: 0.11826247919781652
it: 287, loss: 2578.796867301192, stepsize: 0.11805626722019105
it: 288, loss: 2557.9532315559695, stepsize: 0.11785113019775793
it: 289, loss: 2536.923185972162, stepsize: 0.11764705882352941
it: 290, loss: 2516.1127580863936, stepsize: 0.11744404390294069
it: 291, loss: 2495.498093456471, stepsize: 0.11724207635210984
it: 292, loss: 2475.037830986265, stepsize: 0.11704114719613057
it: 293, loss: 2454.713117323348, stepsize: 0.1168412475673972
it: 294, loss: 2434.5749669621837, stepsize: 0.11664236870396086
it: 295, loss: 2414.415075699773, stepsize: 0.1164445019479164
it: 296, loss: 2394.4406049106797, stepsize: 0.11624763874381928
it: 297, loss: 2374.6315784655094, stepsize: 0.11605177063713189
it: 298, loss: 2354.9119633962573, stepsize: 0.11585688927269845
it: 299, loss: 2335.4171006508614, stepsize: 0.11566298639324804
it: 300, loss: 2315.891492603678, stepsize: 0.11547005383792514
it: 301, loss: 2296.5882342542272, stepsize: 0.115278083540847
it: 302, loss: 2277.372399220342, stepsize: 0.1150870675296872
it: 303, loss: 2258.318305066849, stepsize: 0.1148969979242852
it: 304, loss: 2239.3496593683517, stepsize: 0.11470786693528087
it: 305, loss: 2220.5912706919876, stepsize: 0.11451966686277365
it: 306, loss: 2201.8198858140054, stepsize: 0.1143323900950059
it: 307, loss: 2183.2575051342455, stepsize: 0.11414602910706992
it: 308, loss: 2164.873193277871, stepsize: 0.11396057645963795
it: 309, loss: 2146.4573068495106, stepsize: 0.11377602479771486
it: 310, loss: 2128.218649514046, stepsize: 0.11359236684941296
it: 311, loss: 2110.1374031127657, stepsize: 0.11340959542474854
it: 312, loss: 2092.1363039746834, stepsize: 0.11322770341445956
it: 313, loss: 2074.293359514621, stepsize: 0.1130466837888443
it: 314, loss: 2056.529247064601, stepsize: 0.11286652959662007
it: 315, loss: 2038.9425121222262, stepsize: 0.1126872339638022
it: 316, loss: 2021.4393016989084, stepsize: 0.1125087900926024
it: 317, loss: 2004.014945276002, stepsize: 0.11233119126034607
it: 318, loss: 1986.715367261774, stepsize: 0.11215443081840887
it: 319, loss: 1969.560687638662, stepsize: 0.11197850219117086
it: 320, loss: 1952.4946816576896, stepsize: 0.11180339887498948
it: 321, loss: 1935.553413735328, stepsize: 0.11162911443718952
it: 322, loss: 1918.7436344345965, stepsize: 0.11145564251507056
it: 323, loss: 1902.1381622470715, stepsize: 0.11128297681493145
it: 324, loss: 1885.6695820785721, stepsize: 0.1111111111111111
it: 325, loss: 1869.0576871870742, stepsize: 0.11094003924504582
it: 326, loss: 1852.726747358366, stepsize: 0.11076975512434226
it: 327, loss: 1836.3618145647, stepsize: 0.1106002527218662
it: 328, loss: 1820.1655341964408, stepsize: 0.11043152607484653
it: 329, loss: 1804.1447652200247, stepsize: 0.11026356928399425
it: 330, loss: 1788.1919406819256, stepsize: 0.11009637651263607
it: 331, loss: 1772.3778166980944, stepsize: 0.10992994198586253
it: 332, loss: 1756.6509804630443, stepsize: 0.10976425998969035
it: 333, loss: 1741.065057230071, stepsize: 0.1095993248702382
it: 334, loss: 1725.543086107877, stepsize: 0.10943513103291655
it: 335, loss: 1710.1716154500464, stepsize: 0.10927167294163062
it: 336, loss: 1694.9124534661516, stepsize: 0.1091089451179962
it: 337, loss: 1679.7039886706657, stepsize: 0.10894694214056866
it: 338, loss: 1664.6081583546052, stepsize: 0.10878565864408424
it: 339, loss: 1649.6582322834522, stepsize: 0.10862508931871369
it: 340, loss: 1634.7702351320318, stepsize: 0.10846522890932808
it: 341, loss: 1620.0306820333576, stepsize: 0.10830607221477646
it: 342, loss: 1605.3987088706212, stepsize: 0.10814761408717503
it: 343, loss: 1590.8411469781345, stepsize: 0.10798984943120776
it: 344, loss: 1576.344994694197, stepsize: 0.10783277320343841
it: 345, loss: 1562.0157041683083, stepsize: 0.1076763804116331
it: 346, loss: 1547.7452911712496, stepsize: 0.10752066611409407
it: 347, loss: 1533.7060706134992, stepsize: 0.1073656254190038
it: 348, loss: 1519.6506596698362, stepsize: 0.10721125348377948
it: 349, loss: 1505.6542306548622, stepsize: 0.10705754551443784
it: 350, loss: 1491.8117634799655, stepsize: 0.10690449676496974
it: 351, loss: 1478.0923483575198, stepsize: 0.10675210253672476
it: 352, loss: 1464.5088328924708, stepsize: 0.10660035817780521
it: 353, loss: 1451.129632176509, stepsize: 0.1064492590824699
it: 354, loss: 1437.516614242666, stepsize: 0.10629880069054679
it: 355, loss: 1424.0394813312919, stepsize: 0.10614897848685505
it: 356, loss: 1410.7737737286272, stepsize: 0.105999788000636
it: 357, loss: 1397.64067407443, stepsize: 0.10585122480499262
it: 358, loss: 1384.5596074136345, stepsize: 0.10570328451633798
it: 359, loss: 1371.619883000061, stepsize: 0.1055559627938519
it: 360, loss: 1358.7335357664635, stepsize: 0.10540925533894598
it: 361, loss: 1345.9833711074386, stepsize: 0.10526315789473684
it: 362, loss: 1333.3368586625827, stepsize: 0.10511766624552735
it: 363, loss: 1320.728096573272, stepsize: 0.1049727762162956
it: 364, loss: 1308.3264370702645, stepsize: 0.10482848367219183
it: 365, loss: 1296.0557234137682, stepsize: 0.10468478451804275
it: 366, loss: 1283.638365603892, stepsize: 0.10454167469786334
it: 367, loss: 1271.5553200178588, stepsize: 0.10439915019437611
it: 368, loss: 1259.320953236494, stepsize: 0.10425720702853739
it: 369, loss: 1247.4612927866037, stepsize: 0.10411584125907071
it: 370, loss: 1235.7085155317777, stepsize: 0.10397504898200728
it: 371, loss: 1223.6685580770938, stepsize: 0.103834826330233
it: 372, loss: 1212.1374476391866, stepsize: 0.10369516947304253
it: 373, loss: 1200.3104721952634, stepsize: 0.10355607461569954
it: 374, loss: 1188.593630420845, stepsize: 0.10341753799900383
it: 375, loss: 1177.0344104365367, stepsize: 0.10327955589886445
it: 376, loss: 1165.6859760701464, stepsize: 0.10314212462587934
it: 377, loss: 1154.3636656519486, stepsize: 0.10300524052492095
it: 378, loss: 1143.2529580114037, stepsize: 0.10286889997472794
it: 379, loss: 1132.2226025291277, stepsize: 0.10273309938750283
it: 380, loss: 1121.3522972740225, stepsize: 0.10259783520851541
it: 381, loss: 1110.4973537497406, stepsize: 0.10246310391571199
it: 382, loss: 1099.7980975986372, stepsize: 0.10232890201933016
it: 383, loss: 1089.2263368097358, stepsize: 0.1021952260615192
it: 384, loss: 1078.821109683436, stepsize: 0.10206207261596577
it: 385, loss: 1068.209343806652, stepsize: 0.10192943828752511
it: 386, loss: 1057.4800368221681, stepsize: 0.10179731971185753
it: 387, loss: 1046.8630677393357, stepsize: 0.10166571355506979
it: 388, loss: 1036.3645656367137, stepsize: 0.10153461651336192
it: 389, loss: 1026.2989972824669, stepsize: 0.10140402531267877
it: 390, loss: 1015.970969021879, stepsize: 0.10127393670836667
it: 391, loss: 1005.8026558298449, stepsize: 0.10114434748483472
it: 392, loss: 995.6856063015993, stepsize: 0.10101525445522107
it: 393, loss: 985.7226920647915, stepsize: 0.10088665446106365
it: 394, loss: 976.0210073163803, stepsize: 0.10075854437197568
it: 395, loss: 966.1723155525323, stepsize: 0.10063092108532552
it: 396, loss: 956.4817686503455, stepsize: 0.10050378152592121
it: 397, loss: 947.0232840369317, stepsize: 0.10037712264569912
it: 398, loss: 937.430883350648, stepsize: 0.1002509414234171
it: 399, loss: 928.1701537555168, stepsize: 0.10012523486435178
it: 400, loss: 918.7054306568667, stepsize: 0.1
it: 401, loss: 909.58115432677, stepsize: 0.09987523388778446
it: 402, loss: 900.6038459905762, stepsize: 0.09975093361076329
it: 403, loss: 891.3505457382803, stepsize: 0.09962709627734358
it: 404, loss: 882.5401064738808, stepsize: 0.09950371902099892
it: 405, loss: 873.4434174133056, stepsize: 0.09938079899999065
it: 406, loss: 864.4999239991934, stepsize: 0.09925833339709302
it: 407, loss: 855.6990837846598, stepsize: 0.09913631941932192
it: 408, loss: 847.1764554139335, stepsize: 0.09901475429766744
it: 409, loss: 838.4618371389861, stepsize: 0.09889363528682975
it: 410, loss: 829.963193954862, stepsize: 0.09877295966495896
it: 411, loss: 821.4800716163276, stepsize: 0.098652724733398
it: 412, loss: 813.2221576906891, stepsize: 0.09853292781642932
it: 413, loss: 804.7530792172396, stepsize: 0.09841356626102458
it: 414, loss: 796.6317587262628, stepsize: 0.0982946374365981
it: 415, loss: 788.2991306313176, stepsize: 0.0981761387347632
it: 416, loss: 780.3182705385533, stepsize: 0.09805806756909202
it: 417, loss: 772.4406517989696, stepsize: 0.09794042137487835
it: 418, loss: 764.657742701787, stepsize: 0.0978231976089037
it: 419, loss: 757.008761701093, stepsize: 0.0977063937492063
it: 420, loss: 749.3675693871738, stepsize: 0.09759000729485333
it: 421, loss: 741.6070735035946, stepsize: 0.09747403576571587
it: 422, loss: 733.5762490636554, stepsize: 0.0973584767022471
it: 423, loss: 725.6765848691284, stepsize: 0.09724332766526303
it: 424, loss: 717.8804689088311, stepsize: 0.09712858623572641
it: 425, loss: 710.1952570480398, stepsize: 0.09701425001453319
it: 426, loss: 702.8979071187797, stepsize: 0.09690031662230184
it: 427, loss: 695.6992764009631, stepsize: 0.09678678369916545
it: 428, loss: 688.166028269401, stepsize: 0.09667364890456635
it: 429, loss: 680.7415175745248, stepsize: 0.09656090991705352
it: 430, loss: 673.6972623723268, stepsize: 0.09644856443408242
it: 431, loss: 666.7616310281791, stepsize: 0.0963366101718176
it: 432, loss: 659.4904851547419, stepsize: 0.09622504486493763
