2019-05-19 18:19:04
sign_sgd_majority_two-point_log-reg_var-step_20_0,1_1
it: 34, loss: 32852.75371658337, stepsize: 0.017149858514250885
it: 35, loss: 32838.715208002475, stepsize: 0.016903085094570332
it: 36, loss: 32824.87696991364, stepsize: 0.016666666666666666
it: 37, loss: 32811.230827351654, stepsize: 0.01643989873053573
it: 38, loss: 32797.769146798004, stepsize: 0.016222142113076255
it: 39, loss: 32784.48478726949, stepsize: 0.016012815380508715
it: 40, loss: 32771.37105694477, stepsize: 0.015811388300841896
it: 41, loss: 32758.421674581572, stepsize: 0.015617376188860608
it: 42, loss: 32745.630735092873, stepsize: 0.015430334996209192
it: 43, loss: 32732.992678747247, stepsize: 0.015249857033260468
it: 44, loss: 32720.502263537513, stepsize: 0.015075567228888182
it: 45, loss: 32708.154540328447, stepsize: 0.014907119849998597
it: 46, loss: 32695.944830449007, stepsize: 0.014744195615489715
it: 47, loss: 32683.868705441935, stepsize: 0.014586499149789456
it: 48, loss: 32671.921968721887, stepsize: 0.014433756729740645
it: 49, loss: 32660.1006389268, stepsize: 0.014285714285714287
it: 50, loss: 32648.400934775385, stepsize: 0.01414213562373095
it: 51, loss: 32636.819261267327, stepsize: 0.014002800840280098
it: 52, loss: 32625.352197083696, stepsize: 0.01386750490563073
it: 53, loss: 32613.996483062285, stepsize: 0.013736056394868903
it: 54, loss: 32602.749011637727, stepsize: 0.013608276348795434
it: 55, loss: 32591.60681714986, stepsize: 0.013483997249264842
it: 56, loss: 32580.56706693421, stepsize: 0.01336306209562122
it: 57, loss: 32569.627053119224, stepsize: 0.013245323570650438
it: 58, loss: 32558.78418506249, stepsize: 0.013130643285972255
it: 59, loss: 32548.035982366582, stepsize: 0.013018891098082389
it: 60, loss: 32537.380068420774, stepsize: 0.012909944487358056
it: 61, loss: 32526.814164421277, stepsize: 0.0128036879932896
it: 62, loss: 32516.336083827213, stepsize: 0.01270001270001905
it: 63, loss: 32505.94372721423, stepsize: 0.01259881576697424
it: 64, loss: 32495.635077491406, stepsize: 0.0125
it: 65, loss: 32485.4081954506, stepsize: 0.012403473458920847
it: 66, loss: 32475.261215620372, stepsize: 0.012309149097933273
it: 67, loss: 32465.19234239949, stepsize: 0.012216944435630522
it: 68, loss: 32455.199846447264, stepsize: 0.012126781251816649
it: 69, loss: 32445.28206131013, stepsize: 0.01203858530857692
it: 70, loss: 32435.43738026587, stepsize: 0.011952286093343936
it: 71, loss: 32425.664253368617, stepsize: 0.011867816581938534
it: 72, loss: 32415.96118467919, stepsize: 0.011785113019775794
it: 73, loss: 32406.326729666667, stepsize: 0.011704114719613058
it: 74, loss: 32396.759492768684, stepsize: 0.01162476387438193
it: 75, loss: 32387.258125098397, stepsize: 0.011547005383792514
it: 76, loss: 32377.82132228789, stepsize: 0.011470786693528088
it: 77, loss: 32368.447822457903, stepsize: 0.011396057645963794
it: 78, loss: 32359.136404305, stepsize: 0.011322770341445958
it: 79, loss: 32349.88588529832, stepsize: 0.01125087900926024
it: 80, loss: 32340.695119977736, stepsize: 0.011180339887498949
it: 81, loss: 32331.56299834714, stepsize: 0.011111111111111112
it: 82, loss: 32322.488444355982, stepsize: 0.011043152607484653
it: 83, loss: 32313.470414463543, stepsize: 0.010976425998969036
it: 84, loss: 32304.507896280244, stepsize: 0.010910894511799621
it: 85, loss: 32295.599907281096, stepsize: 0.01084652289093281
it: 86, loss: 32286.74549358675, stepsize: 0.010783277320343843
it: 87, loss: 32277.943728807717, stepsize: 0.010721125348377948
it: 88, loss: 32269.193712947916, stepsize: 0.010660035817780522
it: 89, loss: 32260.49457136374, stepsize: 0.010599978800063602
it: 90, loss: 32251.845453775328, stepsize: 0.010540925533894598
it: 91, loss: 32243.245533326986, stepsize: 0.010482848367219183
it: 92, loss: 32234.69400569352, stepsize: 0.01042572070285374
it: 93, loss: 32226.19008823006, stepsize: 0.010369516947304253
it: 94, loss: 32217.733019162617, stepsize: 0.010314212462587935
it: 95, loss: 32209.322056817113, stepsize: 0.010259783520851542
it: 96, loss: 32200.956478884644, stepsize: 0.010206207261596576
it: 97, loss: 32192.635581720937, stepsize: 0.010153461651336192
it: 98, loss: 32184.358679678004, stepsize: 0.010101525445522109
it: 99, loss: 32176.125104466304, stepsize: 0.010050378152592122
it: 100, loss: 32167.934204545687, stepsize: 0.01
it: 101, loss: 32159.78534454347, stepsize: 0.009950371902099893
it: 102, loss: 32151.67790469831, stepsize: 0.009901475429766745
it: 103, loss: 32143.611280328474, stepsize: 0.009853292781642932
it: 104, loss: 32135.584881323048, stepsize: 0.009805806756909202
it: 105, loss: 32127.598131655126, stepsize: 0.009759000729485334
it: 106, loss: 32119.65046891564, stepsize: 0.009712858623572643
it: 107, loss: 32111.741343866855, stepsize: 0.009667364890456635
it: 108, loss: 32103.870220014564, stepsize: 0.009622504486493762
it: 109, loss: 32096.03657319794, stepsize: 0.009578262852211514
it: 110, loss: 32088.23989119614, stepsize: 0.009534625892455923
it: 111, loss: 32080.47967335105, stepsize: 0.009491579957524992
it: 112, loss: 32072.755430205085, stepsize: 0.00944911182523068
it: 113, loss: 32065.066683153545, stepsize: 0.009407208683835972
it: 114, loss: 32057.41296411059, stepsize: 0.00936585811581694
it: 115, loss: 32049.793815188503, stepsize: 0.009325048082403139
it: 116, loss: 32042.208788389245, stepsize: 0.009284766908852594
it: 117, loss: 32034.657445307977, stepsize: 0.009245003270420485
it: 118, loss: 32027.13935684795, stepsize: 0.009205746178983234
it: 119, loss: 32019.654102946137, stepsize: 0.009166984970282115
it: 120, loss: 32012.201272309172, stepsize: 0.009128709291752768
it: 121, loss: 32004.780462159197, stepsize: 0.009090909090909092
it: 122, loss: 31997.391277989038, stepsize: 0.009053574604251853
it: 123, loss: 31990.033333326344, stepsize: 0.009016696346674322
it: 124, loss: 31982.70624950641, stepsize: 0.008980265101338746
it: 125, loss: 31975.409655453062, stepsize: 0.00894427190999916
it: 126, loss: 31968.14318746748, stepsize: 0.008908708063747479
it: 127, loss: 31960.90648902446, stepsize: 0.008873565094161139
it: 128, loss: 31953.699210575858, stepsize: 0.008838834764831844
it: 129, loss: 31946.521009360982, stepsize: 0.008804509063256239
it: 130, loss: 31939.37154922343, stepsize: 0.008770580193070292
it: 131, loss: 31932.25050043434, stepsize: 0.00873704056661038
it: 132, loss: 31925.157539521635, stepsize: 0.008703882797784893
it: 133, loss: 31918.09234910505, stepsize: 0.0086710996952412
it: 134, loss: 31911.0546177367, stepsize: 0.008638684255813602
it: 135, loss: 31904.044039747056, stepsize: 0.008606629658238704
it: 136, loss: 31897.060315095863, stepsize: 0.008574929257125443
it: 137, loss: 31890.103149228144, stepsize: 0.00854357657716761
it: 138, loss: 31883.172252934815, stepsize: 0.008512565307587486
it: 139, loss: 31876.267342217794, stepsize: 0.008481889296799711
it: 140, loss: 31869.388138159517, stepsize: 0.008451542547285166
it: 141, loss: 31862.534366796604, stepsize: 0.00842151921066519
it: 142, loss: 31855.70575899756, stepsize: 0.008391813582966891
it: 143, loss: 31848.902050344193, stepsize: 0.008362420100070909
it: 144, loss: 31842.12298101699, stepsize: 0.008333333333333333
it: 145, loss: 31835.368295683864, stepsize: 0.008304547985373997
it: 146, loss: 31828.63774339239, stepsize: 0.008276058886023679
it: 147, loss: 31821.931077465324, stepsize: 0.008247860988423226
it: 148, loss: 31815.248055399406, stepsize: 0.008219949365267865
it: 149, loss: 31808.588438767045, stepsize: 0.008192319205190406
it: 150, loss: 31801.95199312117, stepsize: 0.008164965809277261
it: 151, loss: 31795.33848790272, stepsize: 0.008137884587711594
it: 152, loss: 31788.74769635102, stepsize: 0.008111071056538128
it: 153, loss: 31782.179395416744, stepsize: 0.008084520834544433
it: 154, loss: 31775.633365677404, stepsize: 0.008058229640253803
it: 155, loss: 31769.10939125534, stepsize: 0.00803219328902499
it: 156, loss: 31762.607259738063, stepsize: 0.008006407690254357
it: 157, loss: 31756.126762100863, stepsize: 0.007980868844676222
it: 158, loss: 31749.667692631687, stepsize: 0.0079555728417573
it: 159, loss: 31743.229848858038, stepsize: 0.007930515857181441
it: 160, loss: 31736.81303147605, stepsize: 0.007905694150420948
it: 161, loss: 31730.417044281487, stepsize: 0.007881104062391007
it: 162, loss: 31724.041694102645, stepsize: 0.007856742013183862
it: 163, loss: 31717.68679073518, stepsize: 0.007832604499879573
it: 164, loss: 31711.35214687866, stepsize: 0.007808688094430304
it: 165, loss: 31705.037578074847, stepsize: 0.00778498944161523
it: 166, loss: 31698.742902647733, stepsize: 0.007761505257063328
it: 167, loss: 31692.467941645104, stepsize: 0.007738232325341369
it: 168, loss: 31686.214727167582, stepsize: 0.007715167498104596
it: 169, loss: 31679.9808712508, stepsize: 0.007692307692307693
it: 170, loss: 31673.763769765465, stepsize: 0.007669649888473704
it: 171, loss: 31667.56800229486, stepsize: 0.007647191129018726
it: 172, loss: 31661.388668843927, stepsize: 0.007624928516630234
it: 173, loss: 31655.23032739379, stepsize: 0.007602859212697055
it: 174, loss: 31649.08810891605, stepsize: 0.007580980435789034
it: 175, loss: 31642.966550041678, stepsize: 0.007559289460184545
it: 176, loss: 31636.86081208201, stepsize: 0.007537783614444091
it: 177, loss: 31630.773138675955, stepsize: 0.00751646028002829
it: 178, loss: 31624.705530151037, stepsize: 0.007495316889958615
it: 179, loss: 31618.65341855523, stepsize: 0.007474350927519359
it: 180, loss: 31612.621062507485, stepsize: 0.007453559924999299
it: 181, loss: 31606.606168808954, stepsize: 0.007432941462471664
it: 182, loss: 31600.606241567908, stepsize: 0.007412493166611012
it: 183, loss: 31594.62573197961, stepsize: 0.007392212709545729
it: 184, loss: 31588.659919357116, stepsize: 0.007372097807744857
it: 185, loss: 31582.71101036674, stepsize: 0.007352146220938077
it: 186, loss: 31576.780979052695, stepsize: 0.007332355751067665
it: 187, loss: 31570.865362351247, stepsize: 0.007312724241271306
it: 188, loss: 31564.968345604437, stepsize: 0.007293249574894728
it: 189, loss: 31559.087692537207, stepsize: 0.00727392967453308
it: 190, loss: 31553.220972282164, stepsize: 0.007254762501100118
it: 191, loss: 31547.372554641097, stepsize: 0.007235746052924217
it: 192, loss: 31541.53782822013, stepsize: 0.007216878364870323
it: 193, loss: 31535.72114362149, stepsize: 0.007198157507486946
it: 194, loss: 31529.91791499868, stepsize: 0.007179581586177382
it: 195, loss: 31524.132473973747, stepsize: 0.007161148740394329
it: 196, loss: 31518.360259799712, stepsize: 0.0071428571428571435
it: 197, loss: 31512.605585334637, stepsize: 0.007124704998790965
it: 198, loss: 31506.86391449695, stepsize: 0.007106690545187015
it: 199, loss: 31501.13739270843, stepsize: 0.007088812050083359
it: 200, loss: 31495.427949407782, stepsize: 0.007071067811865475
it: 201, loss: 31489.7312860466, stepsize: 0.007053456158585983
it: 202, loss: 31484.051468679856, stepsize: 0.007035975447302919
it: 203, loss: 31478.386349392124, stepsize: 0.007018624063435965
it: 204, loss: 31472.733598425002, stepsize: 0.007001400420140049
it: 205, loss: 31467.09745369807, stepsize: 0.0069843029576957824
it: 206, loss: 31461.473475678395, stepsize: 0.006967330142916177
it: 207, loss: 31455.863775900045, stepsize: 0.0069504804685691585
it: 208, loss: 31450.26825127065, stepsize: 0.006933752452815365
it: 209, loss: 31444.688706288962, stepsize: 0.006917144638660747
it: 210, loss: 31439.12312981822, stepsize: 0.006900655593423542
it: 211, loss: 31433.571422433724, stepsize: 0.006884283908215143
it: 212, loss: 31428.03130732691, stepsize: 0.006868028197434452
it: 213, loss: 31422.50694995091, stepsize: 0.006851887098275317
it: 214, loss: 31416.994002059237, stepsize: 0.006835859270246633
it: 215, loss: 31411.496612164072, stepsize: 0.006819943394704735
it: 216, loss: 31406.010453284922, stepsize: 0.006804138174397717
it: 217, loss: 31400.539657177476, stepsize: 0.006788442333021307
it: 218, loss: 31395.07991780272, stepsize: 0.006772854614785964
it: 219, loss: 31389.635350341345, stepsize: 0.00675737378399486
it: 220, loss: 31384.20166938003, stepsize: 0.006741998624632421
it: 221, loss: 31378.78093010365, stepsize: 0.006726727939963125
it: 222, loss: 31373.374993607176, stepsize: 0.006711560552140243
it: 223, loss: 31367.97978610784, stepsize: 0.006696495301824251
it: 224, loss: 31362.597260798793, stepsize: 0.00668153104781061
it: 225, loss: 31357.229180041206, stepsize: 0.006666666666666667
it: 226, loss: 31351.873609375252, stepsize: 0.006651901052377393
it: 227, loss: 31346.530466039854, stepsize: 0.00663723311599972
it: 228, loss: 31341.19756786972, stepsize: 0.006622661785325219
it: 229, loss: 31335.87693848741, stepsize: 0.006608186004550898
it: 230, loss: 31330.570414345748, stepsize: 0.00659380473395787
it: 231, loss: 31325.275995823093, stepsize: 0.00657951694959769
it: 232, loss: 31319.99152255905, stepsize: 0.006565321642986128
it: 233, loss: 31314.720994651118, stepsize: 0.006551217820804185
it: 234, loss: 31309.460266782524, stepsize: 0.006537204504606134
it: 235, loss: 31304.21332384465, stepsize: 0.006523280730534422
it: 236, loss: 31298.976038879347, stepsize: 0.0065094455490411944
it: 237, loss: 31293.75040619871, stepsize: 0.006495698024616309
it: 238, loss: 31288.53823938808, stepsize: 0.006482037235521644
it: 239, loss: 31283.337574937086, stepsize: 0.006468462273531509
it: 240, loss: 31278.146293765716, stepsize: 0.006454972243679028
it: 241, loss: 31272.968335371774, stepsize: 0.006441566264008308
it: 242, loss: 31267.799627099095, stepsize: 0.006428243465332251
it: 243, loss: 31262.642141854096, stepsize: 0.006415002990995842
it: 244, loss: 31257.495810572054, stepsize: 0.0064018439966448
it: 245, loss: 31252.360564893654, stepsize: 0.006388765649999399
it: 246, loss: 31247.236337155104, stepsize: 0.006375767130633383
it: 247, loss: 31242.123060378104, stepsize: 0.006362847629757778
it: 248, loss: 31237.022194471574, stepsize: 0.006350006350009525
it: 249, loss: 31231.93054083005, stepsize: 0.00633724250524478
it: 250, loss: 31226.851161908824, stepsize: 0.006324555320336759
it: 251, loss: 31221.78247008327, stepsize: 0.0063119440309780325
it: 252, loss: 31216.72440167318, stepsize: 0.00629940788348712
it: 253, loss: 31211.676893628246, stepsize: 0.0062869461346193155
it: 254, loss: 31206.63988351938, stepsize: 0.006274558051381586
it: 255, loss: 31201.6114079577, stepsize: 0.006262242910851495
it: 256, loss: 31196.59513029774, stepsize: 0.00625
it: 257, loss: 31191.58916708464, stepsize: 0.006237828615518053
it: 258, loss: 31186.591489762, stepsize: 0.0062257280636469035
it: 259, loss: 31181.605898274825, stepsize: 0.006213697660012001
it: 260, loss: 31176.628482017684, stepsize: 0.006201736729460424
it: 261, loss: 31171.663027643604, stepsize: 0.00618984460590173
it: 262, loss: 31166.705640009863, stepsize: 0.006178020632152155
it: 263, loss: 31161.758218997926, stepsize: 0.006166264159782074
it: 264, loss: 31156.82250201118, stepsize: 0.006154574548966636
it: 265, loss: 31151.896635638033, stepsize: 0.006142951168339512
it: 266, loss: 31146.978625594962, stepsize: 0.006131393394849659
it: 267, loss: 31142.070358911664, stepsize: 0.0061199006136210465
it: 268, loss: 31137.171781003748, stepsize: 0.006108472217815261
it: 269, loss: 31132.282837794584, stepsize: 0.006097107608496924
it: 270, loss: 31127.405102019253, stepsize: 0.006085806194501846
it: 271, loss: 31122.53689147795, stepsize: 0.00607456739230787
it: 272, loss: 31117.676385280552, stepsize: 0.006063390625908324
it: 273, loss: 31112.826994297204, stepsize: 0.006052275326688025
it: 274, loss: 31107.98697238431, stepsize: 0.00604122093330177
it: 275, loss: 31103.156268388637, stepsize: 0.006030226891555272
it: 276, loss: 31098.33293029471, stepsize: 0.00601929265428846
it: 277, loss: 31093.518812456256, stepsize: 0.006008417681261097
it: 278, loss: 31088.71561513707, stepsize: 0.005997601439040673
it: 279, loss: 31083.921535965605, stepsize: 0.005986843400892497
it: 280, loss: 31079.13463852665, stepsize: 0.005976143046671968
it: 281, loss: 31074.35857786631, stepsize: 0.005965499862718936
it: 282, loss: 31069.589609248564, stepsize: 0.005954913341754137
it: 283, loss: 31064.831375748112, stepsize: 0.00594438298277764
it: 284, loss: 31060.080146227854, stepsize: 0.005933908290969267
it: 285, loss: 31055.33955189902, stepsize: 0.005923488777590923
it: 286, loss: 31050.605875075304, stepsize: 0.005913123959890827
it: 287, loss: 31045.880940625433, stepsize: 0.005902813361009553
it: 288, loss: 31041.166424805906, stepsize: 0.005892556509887897
it: 289, loss: 31036.460557778297, stepsize: 0.0058823529411764705
it: 290, loss: 31031.76144015419, stepsize: 0.005872202195147035
it: 291, loss: 31027.072667702992, stepsize: 0.0058621038176054924
it: 292, loss: 31022.390562711855, stepsize: 0.005852057359806529
it: 293, loss: 31017.71693283683, stepsize: 0.00584206237836986
it: 294, loss: 31013.053440227515, stepsize: 0.005832118435198043
it: 295, loss: 31008.3965631359, stepsize: 0.005822225097395821
it: 296, loss: 31003.74973244769, stepsize: 0.005812381937190965
it: 297, loss: 30999.111203336215, stepsize: 0.005802588531856595
it: 298, loss: 30994.47910480732, stepsize: 0.005792844463634923
it: 299, loss: 30989.855227491906, stepsize: 0.005783149319662403
it: 300, loss: 30985.239530250095, stepsize: 0.005773502691896257
it: 301, loss: 30980.633592089893, stepsize: 0.00576390417704235
it: 302, loss: 30976.035750184794, stepsize: 0.00575435337648436
it: 303, loss: 30971.445964419097, stepsize: 0.005744849896214261
it: 304, loss: 30966.862384605472, stepsize: 0.005735393346764044
it: 305, loss: 30962.286784541604, stepsize: 0.005725983343138683
it: 306, loss: 30957.720798362905, stepsize: 0.005716619504750295
it: 307, loss: 30953.162711342717, stepsize: 0.005707301455353496
it: 308, loss: 30948.610686573105, stepsize: 0.005698028822981897
it: 309, loss: 30944.068217657714, stepsize: 0.005688801239885743
it: 310, loss: 30939.531740833623, stepsize: 0.005679618342470648
it: 311, loss: 30935.004739120483, stepsize: 0.005670479771237427
it: 312, loss: 30930.483660502516, stepsize: 0.005661385170722979
it: 313, loss: 30925.971977503632, stepsize: 0.0056523341894422156
it: 314, loss: 30921.46614974063, stepsize: 0.005643326479831004
it: 315, loss: 30916.96792469022, stepsize: 0.005634361698190111
it: 316, loss: 30912.478914689524, stepsize: 0.00562543950463012
it: 317, loss: 30907.99743294539, stepsize: 0.005616559563017305
it: 318, loss: 30903.521674228497, stepsize: 0.005607721540920443
it: 319, loss: 30899.05337565196, stepsize: 0.005598925109558544
it: 320, loss: 30894.59414091856, stepsize: 0.005590169943749474
it: 321, loss: 30890.142294139347, stepsize: 0.005581455721859476
it: 322, loss: 30885.69604242306, stepsize: 0.005572782125753528
it: 323, loss: 30881.257112679596, stepsize: 0.005564148840746573
it: 324, loss: 30876.827100094426, stepsize: 0.005555555555555556
it: 325, loss: 30872.402651074186, stepsize: 0.005547001962252292
it: 326, loss: 30867.985423130944, stepsize: 0.005538487756217113
it: 327, loss: 30863.57694357422, stepsize: 0.005530012636093311
it: 328, loss: 30859.175616745837, stepsize: 0.005521576303742327
it: 329, loss: 30854.779732129504, stepsize: 0.005513178464199713
it: 330, loss: 30850.392552240937, stepsize: 0.005504818825631803
it: 331, loss: 30846.012428000795, stepsize: 0.005496497099293127
it: 332, loss: 30841.637596762575, stepsize: 0.005488212999484518
it: 333, loss: 30837.27142804928, stepsize: 0.00547996624351191
it: 334, loss: 30832.910494552118, stepsize: 0.0054717565516458275
it: 335, loss: 30828.558156201816, stepsize: 0.005463583647081531
it: 336, loss: 30824.210996174304, stepsize: 0.0054554472558998104
it: 337, loss: 30819.870706593036, stepsize: 0.005447347107028433
it: 338, loss: 30815.53885343988, stepsize: 0.005439282932204212
it: 339, loss: 30811.21215427383, stepsize: 0.005431254465935685
it: 340, loss: 30806.893826715477, stepsize: 0.005423261445466405
it: 341, loss: 30802.582246704027, stepsize: 0.005415303610738824
it: 342, loss: 30798.275679852934, stepsize: 0.005407380704358752
it: 343, loss: 30793.9774477685, stepsize: 0.0053994924715603885
it: 344, loss: 30789.684175337137, stepsize: 0.005391638660171921
it: 345, loss: 30785.399174940456, stepsize: 0.005383819020581656
it: 346, loss: 30781.119081493096, stepsize: 0.005376033305704703
it: 347, loss: 30776.847198222273, stepsize: 0.00536828127095019
it: 348, loss: 30772.580169984165, stepsize: 0.005360562674188974
it: 349, loss: 30768.32129092098, stepsize: 0.005352877275721892
it: 350, loss: 30764.06721574507, stepsize: 0.005345224838248488
it: 351, loss: 30759.821229582183, stepsize: 0.005337605126836238
it: 352, loss: 30755.57999691672, stepsize: 0.005330017908890261
it: 353, loss: 30751.345172930265, stepsize: 0.005322462954123495
it: 354, loss: 30747.118292491363, stepsize: 0.005314940034527339
it: 355, loss: 30742.897764411246, stepsize: 0.005307448924342753
it: 356, loss: 30738.68189141525, stepsize: 0.005299989400031801
it: 357, loss: 30734.472319701195, stepsize: 0.005292561240249631
it: 358, loss: 30730.270576528677, stepsize: 0.005285164225816899
it: 359, loss: 30726.075079849914, stepsize: 0.005277798139692595
it: 360, loss: 30721.884142682877, stepsize: 0.005270462766947299
it: 361, loss: 30717.701005439176, stepsize: 0.005263157894736842
it: 362, loss: 30713.52238087449, stepsize: 0.005255883312276367
it: 363, loss: 30709.349902027556, stepsize: 0.00524863881081478
it: 364, loss: 30705.18508500318, stepsize: 0.005241424183609592
it: 365, loss: 30701.0263610977, stepsize: 0.005234239225902138
it: 366, loss: 30696.872058354595, stepsize: 0.005227083734893167
it: 367, loss: 30692.72380114354, stepsize: 0.005219957509718806
it: 368, loss: 30688.581564806358, stepsize: 0.00521286035142687
it: 369, loss: 30684.445324852044, stepsize: 0.005205792062953536
it: 370, loss: 30680.316477696513, stepsize: 0.005198752449100364
it: 371, loss: 30676.192103627098, stepsize: 0.00519174131651165
it: 372, loss: 30672.075070535637, stepsize: 0.0051847584736521264
it: 373, loss: 30667.963935691485, stepsize: 0.005177803730784978
it: 374, loss: 30663.857154832156, stepsize: 0.005170876899950192
it: 375, loss: 30659.75769211493, stepsize: 0.0051639777949432225
it: 376, loss: 30655.66405717058, stepsize: 0.005157106231293967
it: 377, loss: 30651.576226795223, stepsize: 0.005150262026246048
it: 378, loss: 30647.49255924345, stepsize: 0.005143444998736397
it: 379, loss: 30643.416216069334, stepsize: 0.005136654969375142
it: 380, loss: 30639.34399447017, stepsize: 0.005129891760425771
it: 381, loss: 30635.27748832935, stepsize: 0.0051231551957855994
it: 382, loss: 30631.218180231066, stepsize: 0.0051164451009665084
it: 383, loss: 30627.16298540602, stepsize: 0.005109761303075961
it: 384, loss: 30623.11343917512, stepsize: 0.005103103630798288
it: 385, loss: 30619.070966651292, stepsize: 0.005096471914376256
it: 386, loss: 30615.034096949144, stepsize: 0.005089865985592876
it: 387, loss: 30611.002808337296, stepsize: 0.0050832856777534895
it: 388, loss: 30606.97548238238, stepsize: 0.005076730825668096
it: 389, loss: 30602.955239746956, stepsize: 0.005070201265633938
it: 390, loss: 30598.93892123546, stepsize: 0.005063696835418334
it: 391, loss: 30594.929639715207, stepsize: 0.005057217374241736
it: 392, loss: 30590.924244299866, stepsize: 0.0050507627227610544
it: 393, loss: 30586.92584011461, stepsize: 0.005044332723053183
it: 394, loss: 30582.931284519902, stepsize: 0.005037927218598784
it: 395, loss: 30578.943674951322, stepsize: 0.005031546054266276
it: 396, loss: 30574.95987695453, stepsize: 0.005025189076296061
it: 397, loss: 30570.982980327462, stepsize: 0.005018856132284956
it: 398, loss: 30567.009858740133, stepsize: 0.005012547071170856
it: 399, loss: 30563.04359440417, stepsize: 0.00500626174321759
it: 400, loss: 30559.08106905399, stepsize: 0.005
it: 401, loss: 30555.125357365647, stepsize: 0.004993761694389223
it: 402, loss: 30551.173349078705, stepsize: 0.004987546680538165
it: 403, loss: 30547.226594815667, stepsize: 0.004981354813867179
it: 404, loss: 30543.28507505762, stepsize: 0.004975185951049946
it: 405, loss: 30539.350184091916, stepsize: 0.004969039949999533
it: 406, loss: 30535.42048719629, stepsize: 0.004962916669854651
it: 407, loss: 30531.4959652154, stepsize: 0.004956815970966096
it: 408, loss: 30527.57504298426, stepsize: 0.004950737714883372
it: 409, loss: 30523.660764801945, stepsize: 0.004944681764341488
it: 410, loss: 30519.75005258143, stepsize: 0.004938647983247948
it: 411, loss: 30515.844441788962, stepsize: 0.0049326362366699005
it: 412, loss: 30511.945364866235, stepsize: 0.004926646390821466
it: 413, loss: 30508.051350537284, stepsize: 0.004920678313051229
it: 414, loss: 30504.1608359947, stepsize: 0.004914731871829905
it: 415, loss: 30500.2768435793, stepsize: 0.00490880693673816
it: 416, loss: 30496.396318429892, stepsize: 0.004902903378454601
it: 417, loss: 30492.52227574071, stepsize: 0.004897021068743917
it: 418, loss: 30488.651668205333, stepsize: 0.0048911598804451855
it: 419, loss: 30484.787503917494, stepsize: 0.004885319687460315
it: 420, loss: 30480.926743072592, stepsize: 0.004879500364742667
it: 421, loss: 30477.072386709322, stepsize: 0.004873701788285794
it: 422, loss: 30473.221402472635, stepsize: 0.004867923835112355
it: 423, loss: 30469.375304220073, stepsize: 0.0048621663832631515
it: 424, loss: 30465.53550576145, stepsize: 0.004856429311786321
it: 425, loss: 30461.700557083812, stepsize: 0.00485071250072666
it: 426, loss: 30457.86891916857, stepsize: 0.004845015831115092
it: 427, loss: 30454.043571934977, stepsize: 0.0048393391849582724
it: 428, loss: 30450.221505291425, stepsize: 0.0048336824452283175
it: 429, loss: 30446.40422253608, stepsize: 0.004828045495852676
it: 430, loss: 30442.59312834501, stepsize: 0.004822428221704121
it: 431, loss: 30438.786783060405, stepsize: 0.004816830508590881
it: 432, loss: 30434.98365922968, stepsize: 0.004811252243246881
it: 433, loss: 30431.185253183776, stepsize: 0.0048056933133221276
it: 434, loss: 30427.392963559858, stepsize: 0.004800153607373193
